Unnamed: 0,v_0,activos,pasivo,patrimonio,estado_civil
4411,2d52197de5ffd2c34f90f125a8b1a93687721d813470794a92a3d5b4d2a50e13,1215266400.0441587,2913026758.329836,-518932390.53782654,1
167,2e70cdb5c8dccd18253cedcd8fe871acc5da425d85497ce5d70fffecd2caf633,-12832945.944235668,-381479671.1890158,881270493.1666068,1
703,7ba96cea9a3c87648df3c25500f38b0e7048417ec74dc661f4280b85a03b00f5,1000319703.0364561,851331684.0881916,1164118970.7870936,1
5830,52187cb8bcca94fa1aba6a613cd6b6715d88c0ec20daf44b220b815395289684,845785208.8476726,496189217.8141759,288567169.53059477,4
1410,bba41b3085a87049440d996aa9ce0ff66a38dd0ce1d0067802109fd10b57ea65,1566182754.4364755,312000070.404473,54744310.118972614,2
5135,1cb6d629963e0fd51673e1498be4b77a7dc902baf119a110283d0c0edbe42694,-498594943.3199864,310842954.5196919,83878603.67587574,3
964,7a756e1d5de744ca8b20c2bc1459f159d92cc1762bf50d91f6c4df54ec7f2c98,-317718462.8374185,442855428.33733433,135553045.65777788,3
5677,e76cca688393ec1cec1a0ff007ddf5a39de67149001db5650c7a003e81c4879c,971041136.180325,202180786.0085504,340419919.6184725,4
5862,34e7ae5a2feb33631d0bbe9da82988d738acb9012a16f49594d51b8f64d39ed1,-389768414.50162834,-266054573.77186477,346310207.35663545,2
2265,a1d46b34cecb415fc0b6766fdd476bf62ab7b2ee918ebbc1f8208b64310563ff,191536115.51897195,36487007.02417648,79884171.53867199,2
5915,bcab83f587466da298c5b24dfc1880f85fa7b484464e396f39efe5e646bd4806,1099493047.1084907,301043694.4420482,-534254595.3629366,1
4219,bc5ab5b249be2b210e1bb66da403318f6c791e7946ca10409689f2e94572e97d,1173903029.7012825,478663440.62614006,878571013.7404485,0
2185,a8a676b6fd55f1fe6735a70a068c1266b656dd93a31c78ab326d12429a82a636,763216403.4909111,-67263924.07092658,1340023016.8147147,1
5208,e3c4911a332f20fc8ebb6adf7808c217098da90a2aee8e90f29f977ab9b7ac2c,-437734336.1984274,32960518.668232873,411763950.17271787,2
1758,f678be2cff44f3b72c6f35741a15ce92d2ae3e09b78e82b9df2cdc26bde07dfe,283502651.46526754,-73147962.82257855,929887466.2410237,4
5073,72f006f10eed885021a3891b7276bceea5904b206edd3b71807a919cfb8a549f,-98254231.0642031,-347927498.9015336,313834880.17524594,0
4196,79486fdcb413e3f45025413a9976539e85653c1de0bb5840366df9012c85559c,389814322.5416677,110907311.46060316,-198495056.18243298,0
593,dc97d05cb83ccb119a07253395455b11c71eacb5166a137f6dd9540b24ddbe77,14535898.072162012,-44495985.51431138,-480716311.3055228,3
3946,aa710716beac3c39925419ae920b17969a2fc539db453e2459bad834ed56eac4,-127868408.05597419,109862191.66315182,77378708.66926248,3
5597,10576511b675840797cfa493150d9fad224cd914377dc52ddd2ddf207dc22473,201785732.17841554,-158304051.80473623,-307349395.4642617,2
1623,d5890d658df668901b1917b87ba6348e729b61d3a1b7f5e254fd8f86be72f6cc,-196793920.64587745,-88837627.01586783,293524782.2139904,3
1592,781d4d2783b1ccb8cbf794ea30857ff6016a3ee5b3fdffad7716dc7d40b1411b,-321287442.7881806,254114701.31080255,122122393.17777133,1
4486,4b69fb955d7fe6cb38a5a4514447a8fdeb108e68c59f036bd2f6e00a8d2bdd59,109537007.93969375,90175239.03525694,-19235588.5637991,0
4062,ba42dc6750197a16ea491a90142e113e62d9338cd1d004ce57a3175979a8c844,134305177.49545634,-155936678.47147,1577869864.108984,3
3207,85224372f1be050a4b4331a64c4b901e318f2512fcda49826a6965323634214c,66838897.09225592,212449702.04096597,906932668.9195884,1
2000,ef5e62eabbf207746c5b830ad46dba59e1c435f5944e5b78e1d05b79c8d9f796,2032104900.7406964,-304931588.86284333,-165047456.31248456,2
3028,aa3ae4dcc7c8731f52b68545bc2d9ae8e88743bf6d1230780e656018cee3de89,-834825600.4438602,343896612.706923,612739956.8068027,2
5,67fb17b1acf9f76c57b6cd38b8d8363dfff2022d05a6d236627439b1f5143078,1446225807.1395142,-156201482.64710858,637986431.2320504,1
5486,242681b608daf25977eb9133b5cd165cacb04bc09476b63b125a3a4408cdd856,-294066722.52117705,-87929272.39976355,142370563.33405596,1
2295,a492a770354f86ef41de8c5ddfefd454305e4e8d7450c48b4e7e99a6664e2182,1060308841.9503974,87458365.80630802,470269177.32785356,3
1027,f069da3cfddeec73d304e3dd91a2402710363b3593713aff386fa6f58c304938,994188802.0010825,103952180.14720514,621480753.479542,1
2665,d60af889206c6b01c2cdb45cc0f7d48f60927473f38d410fffecfbe85bef3b1e,448384638.8047173,-160123414.0567764,-65700904.35324623,1
722,139dd84a1e88542e6a4418214a21cc2118bcee040df958c4d45d2b3bb9a7d518,681185710.5153307,-77803766.67940527,334470100.3620591,1
3130,cf51d649cbf91bf2fd54ffb952845f6082d698d0a7b9e559b3114d8ac0c87f55,774704319.6106216,566867326.4840122,67360687.9297173,3
3458,0466cd47a65b73ca41455dcaa02c88a3b0e222745675bf2809d1bae691f60567,104269223.8380453,414355764.34800494,288617287.7914032,2
2621,470a5687ee80dfc27cc5cfc5f4f8d4c45e1cbcb28a8bc6879b7e8ba56d1876cc,235304255.77164343,-148652710.84043145,-100296928.98928869,5
284,0a2a200822f0ad62af5f00d4e36078d7a837410467fd6c093f8a0807b1812c8b,1288125459.1760252,-97594457.31954476,-174394174.89790273,0
5292,239759499f838375c09041e13c7259e2d0f1e55112f6e44b7bd79be53afd1e5f,181074166.98636383,178553590.49597052,-39450727.5053199,3
5675,c581a6cfd592852495a6840ed25aa43f84bd9ead783941ceaa98353f72cf6b77,838720410.9005806,1130160072.386767,253679154.8039079,0
5774,86055ba47f56fa88772760be8d114f23066db892093b8b66626fdbd5760289d6,234965749.01668528,192235112.4673635,-51810455.54883511,4
5919,41162019fa4e60cdc77214a7a29c18bb01de1f7707f3e74d8e2368481ee6cd5a,623560408.9128623,-23361548.803559385,607697358.1725316,2
3455,c7e4724735e8f62aee0b9cc665e86ce6fed2ab18b6a14b995580aee67a2c733b,2520772415.4252744,23226678.71366598,-58159193.868457355,2
4107,3b327e0f58e02f948154caf22a4351e890d479b405cbeb58f040f09444c9589a,-433074118.7500197,-223496762.35505775,362892768.47574866,2
1196,aa6a0538a82611e08833f5d4c944c953d3f4d9137bc53c2793f9d72cdf191a3e,420325579.3847684,69208275.47530286,-360928979.0000865,2
3923,1e2c5f4bb0301eff9c79d8e32313a499d4f97cdda6690914cd9d14d9351c5617,343208382.9839584,74068412.47548471,301457088.4803424,1
1276,c978d635fd56c4a8640a79660612bf843d9f23db69ec678aa5865ae29bc33dc8,-410606724.4628037,-171773554.02628988,366438767.08660895,3
3977,31952c47859c494e35b5b21b6475a9f1e7df204a12f7020b37526ed76d5ad82a,-197909364.9439079,369826743.5325688,331993953.89288235,3
2456,705fb0717c4b8def842933f7f76df694a847031f3a758596b55401daf71557f1,127726641.13817099,115254919.99832352,1268031687.484173,1
4108,1e43d980b5f3a41d11d44774ca64188c2d0484ebc72f7372eadac895a7807577,-467176794.8683877,689046756.905511,-459915431.4164767,0
3105,869cc626c54cf5f0d0d24596874599e8977648944fafc48017e0166cf3b1fa0f,-514647024.5109379,78901198.28443308,-411316594.529456,3
2445,1d6c732c4994c163ce9e118218afc96ce029bc6ea8edc4074383d57210bdb974,259292563.70418513,-43655793.43507998,-53408083.0298147,3
5672,0738e934777882d7924c6e6861be479465c04c486f6f5426a04b3a482c53f41c,100807909.50227773,-209772539.7495888,1285036042.268816,0
890,99542ef330c954655e798fdee802b8b0c4b1c192efb403c615e8eb89ec4c8c5a,1960878117.4429667,397556830.672105,-84366299.95010489,2
583,5d648b28c88abfc5d289463d02fa7f480acc4ce568240ad43b3d88fad4e65882,1046122191.0236614,1022484472.2161138,251843467.97952405,4
2537,effeae15fae8143fede66cac4d094455e65dc3228b8fe949279a93fdd44c8d18,372139335.7969784,1004659712.5626984,-328909318.8763078,1
1525,64edd1141287cfa889c271e029b4be1d6202e8fd6aa17a539d85f35263cddaac,-311171309.1918372,67449663.2704751,18515422.983274017,1
2918,4d7c28d3766c4d03985504176fcdda5c795ffc60c8ff88be5db2fa7432000424,276006124.2600237,-100692063.29658969,138739372.440731,0
942,41673206f1c9afb2297c9bffb81b4e674cc540d304ea5009f4096c655da7b8e2,-92709395.19521376,200206858.27622512,-85052391.16340198,1
4523,c3478742b2b41f146119245f9cbdd5333852ab04e2b334d0fd5b5917aa020c4b,-8576876.667165818,594465150.5626034,-174153107.0079246,1
3270,24e1556d5f7b4f3f98f53af1fd9fe9e6cc574d6cc93f1ebd9f5494677a11197f,-35544373.226085484,810757913.3462309,830296722.9678077,0
1380,f8a2e45e5bbd92afc8088c7917806b7834104a0bc7a99ca222a3724aa1412360,-211817017.3605184,423290858.23307896,-249950857.34149945,4
2687,39f28bd1e39687c12759fd0ff5c8fa526acf29871fc84979a3778cd67cf32d93,4644907257.09394,614596318.1532675,726347182.4424411,3
5105,ffc9b467d5e20942f7ccc10f2e5dee610ec89867c05c787fb25b5b54dc3df1c5,569464176.1854497,-448076742.2364851,443695611.7621956,1
3344,f0ebe53b6580bbd2f0d83d878c3be411494b17fe689dc6b2139d99df338cb77d,-95595255.1827832,-87094651.46151885,119015158.57252096,4
4330,dcdffdf360ba1327b497702f36ef68fc774d565528ea1748247d683180b71d75,1301773576.474937,128229424.01874815,190879449.87695724,2
4612,c336a607efeb625e6407b5ddff3d5d01d20ab621fc9844c9c74685d99db2e53d,165751847.80279827,-172197149.7133832,163148565.94034794,6
2977,1e691a999432ac7e6d2d2af4afe88bd30cec31e7b1969c9b1d37204f76e362ae,-448706600.8783895,-230750629.33572417,-234146672.6905353,7
2678,a1b4ee67ab14c50fcd1c73f607c87e2eec5abfc0d63e4fa1679f92e98ad6744b,-663453646.879176,185615536.8091543,1286156533.7772777,2
4025,4369caca47c3647592ca033e4a040c0aba0389352604d8476cf9e40b8dae2f53,-111261342.63439867,-132751098.10288234,506999986.0028191,3
1564,01ba733248fd31a41464d2280404e0010b14951a2cd4ba21000ba1d0ffaed116,-203191647.4483188,192058838.40703288,902599924.2718472,5
2392,d4c941eef0e93372fb0066b64ff33f016634b59392510c9bbc0591f97f331321,477209940.72416383,-147122277.8326905,-16751140.313046344,2
1700,6bc7349dd9ace3b70aea995caa6bcd807534ca086c745fd568a8089ec4ee5fa4,685286500.3469316,694800464.9111272,38722605.45325109,1
1786,c097cbf0cf16eec08161bf9adceee1a04a65b8bb24b735816f9b3f45b6f06e82,-52646490.1156794,427033122.8157151,269476638.2721529,3
785,868e918c6b31e5d217907f1ce94e9305238c20074cd1d3df6c7c73c89c542e8a,1008972803.566358,315569120.42644596,8681984.440537538,1
3623,e702bbc7b72ca8a63fa67a6c535541cfeb31525adc339ff873f60c7f2de797c2,250264760.21197873,-315385525.81484467,-564616438.9273152,2
2971,5ea3df0d68eb0ad8843e7c2ff10d1a35a27a629185a1b23db486bf7dbd145ef9,2099793916.743157,204502785.59876582,180003895.93562087,0
5764,5a2fc27707072182b89d757bd64470a8d3b65b717f1ee074101a3e1bee42e1c2,-196195648.60025403,531061660.0392361,69725931.35018377,4
5819,c21854aea8778affa4c9e71b7ad627115f108e5f7b7fb293325fbfc3d2684fa1,813333869.8374175,-52276622.79910965,-255822395.6695545,1
1637,cf30597da6882b850c55cb5cc98e500783779133b88eaa12bc1d43dbf06c29cb,-336226707.0935279,-46124966.686826594,-70688622.62843326,1
1446,13d27859837b993e82eb627ade95856ebf2c8705d6679a9dc8b597607e124dc8,-220909943.20499042,-55450811.82016923,-305855903.6846786,2
2558,df5b9ac0d6d893ea75794b385caaaafc2227a451b410bfe217c57089d2943326,908769495.6486421,104736566.60726866,-74228275.73645541,2
2434,3ddf14dd1c4b95ed9a5e2b4788a6dbbfdfdbc5b1266edb645a27f0363994dd02,-425861449.1342708,-178528604.06546807,-137879967.59231564,6
3258,77581ded88e0b905885a5b6dc6364abfa4cae5f20d1f22bcd884f04aef969049,1288018679.2442648,24081765.96552519,-572914334.8476913,1
4756,2a293266a0a15d25cc21ba329373ebd5f9eec1f5f22c6adf486aa6f3153d02d7,823911579.370086,27271519.2574541,-170633708.44968134,0
5586,e07ecb76381c4efe1c1bb94165bcb4365da70d27fe4dc0614fb5d49584f38fcf,423148868.73085284,-37636021.81986237,-338058243.7244511,1
1083,1313baf292a7bfb1ea3e6b178aa5021e209b7f838d2b28faa9f8d48ecc803f90,917523810.1007782,-280776649.78069395,842072718.4051931,6
533,42f46bd86ad6b9c05ccbd5a3e180f28b38e0553e957f99d07f80d72370373c5e,475959430.91717196,169550747.60207373,1279321638.1581175,3
4021,4917313875203dbb0535d96f46c4513c04f89423eccb88225aa7cf417c3bddb9,97612210.1985053,345426015.55805457,344238459.00076026,1
4461,1c42e7c3b8fa7d0b910265c7a907dccd5be8f9d57db7d269bc617d4a8955d3c3,978888892.953908,-219265339.86837578,-125668966.79771072,3
4965,06db82f50ab27c4428143f46d8f6c78cfd4f3a972c5f4d359dfb7a5c34df58be,-222372278.80063692,499384831.6717838,41907329.21983333,3
3872,3952048212a083680d328c47bb399d3744293136ddcfd28fe7d48d5764552688,1868399150.391549,-102284564.80279824,-71985448.33728611,4
2283,92ad18333054345b7768fd47d6e08b0e49d8140bd2693eab7968462f161c908b,2496118703.707229,76990387.82801527,681981501.2156857,2
3051,c2d70ea02bf8564bddd7368ca8a4a8f891b8cde90c5ed80a8c63009c085e7391,527484479.2201514,282721327.9013774,285525539.9377982,2
4626,c81e1d548c42048d240b55eba2200a5eac054b155dd2dc80f05f94ceb6cdf63f,160930852.37961975,-43184131.97493867,-976130.5093822703,1
5420,9e40109e0a4141efd4ae0629f4a62c82ca60b2a8f3b76b260f3135b8c0447281,3845012.300599709,16772227.895919314,-55620481.84648125,0
3622,70e7ac096e0ea7b3e025ce04bf3f10930423cfe3ce796e5dfab3b13364d4d204,-419144665.6771261,-123437072.90686241,-119150257.68647932,0
5985,fadf7745f6dcca0ba2f094e927d7f7b8621b91c5e1e87dce03b2d3ab33902009,-13331733.009089116,547047482.2915517,448518320.66050625,2
3540,5dd76e6340f5c08543511bd6242319b9600482bbf32b7faaef5ba353e7824835,2089934095.1193562,915628242.1341949,-369307839.91744846,1
230,ca61e56d67351d46f2851624918e5f9583ab66980754ab56200de68cc7b25c89,-95165334.03043059,631359024.7612429,-161978052.43220538,2
1423,8f9772f89c76d7db873406f4cc54451652d06ec1a12c3141f489f232f91e2278,-426068094.55990833,-248099364.27898103,62752542.46566706,2
4861,8d5d9bbb585932055dc6842afa964a2c54b1de9a424674f2d84d2be5abd83ca9,-182823910.319534,-61553333.37073,-4436079.650970727,1
5517,f231771bbc86e1a9db93bb3ee357b363ee681c8b6370d0ee3b2ca249daae2425,657160904.963604,-163151433.20580345,308650632.89411,2
2749,75bedeea0e9a7d16256d67033e8fe4e39ccfe47aceb6f0aa0549af8a053c5117,191097575.81723627,243954064.79376104,-344140455.21864545,1
4075,e2339e72518eec85c3bbeb617d15d5d52b224a2a89400ee66c5803e72c01b0d8,1118793094.8780587,-7341961.005722158,-317686210.2956013,4
4249,0d522d3d2a292180502e6a0e4f3f8dfe9789aa7681de5c013e1804bcbd54ca45,35473545.14977155,38234931.12679656,532012734.1150049,0
1970,f9cde65b045b7f67fe1a1fbe0bb8b758a6b11fb1ae7f57f91aca5715df657996,-92296366.89636797,572096142.5764146,152610439.74455145,4
723,9e9202c0d599cd78c192e4173d366d5f699ea11147318d7404f274482e1bf1d1,1391853967.1798155,86875287.21631597,1289479409.076512,3
3610,6709c77e741d4565ab24a2a1ed53b962ebbf09ce0324d10714fc0b789791b186,364787248.13057566,81490679.34620777,1009066057.0033869,1
1582,5bc7506df7d992b26e847bd80024ca021c961f4f0eb55edefc528988f1082406,181736898.53667837,200598532.2536331,45212708.59592829,3
4941,7240b12f27fa7f39a41442532f0c344570b04bc1a298f4884a782490b1cb3ced,-275463582.0556268,829546032.5868636,61633408.43569381,1
2173,8266244bfb56a4fe259522834acbea5d3aed4cf8256c04b200225fee6a9eca82,1252197003.4634957,221829594.2403002,59359255.56402891,2
4536,71fed4cc8619074991baca25a4efb3e8c61ad694e827ed6db7adf0510c07bbf1,247612388.94617137,221226688.25406542,183099228.5130956,1
1874,bdb683a2c2cb10087c914bf37b39785323d81b269baf3222237e194a603c2f6c,98217952.2424827,-233637716.97576234,321819056.11754936,3
480,4effed116fae0d04d23bc84a6ae1d3afe8c7bd92e0a62355ab9695c8d8942bb5,146502178.90152758,225273050.92198855,801157935.5324517,4
1570,fab5f488093fd51ab21e3db12a51816b4214941bce9921a1194774d8df87597d,881240384.0107172,89067466.48048991,212290408.62055862,4
262,0902ae8e40657a574edd21e7227bd6afbe74e1d46bae538e723d1d8f895513f6,68640994.08024956,18257354.744365532,286721896.6560385,0
4687,250edfbd4b01aa9305081702bc119c47d1d345b0376460f928cd605be4234fc4,-239299219.99337372,102797841.46351472,799858639.8068465,1
625,cb0ac7f3232f1bb5d0493b56dc41d3cd03baffd7b946f0a2c3630f657f36257e,-1014307383.1585953,68142937.85820073,114065574.29380241,2
969,c988b4e7691ab810c241529b8c1444f284431fb7be7b9d14b6a024560135b2e7,1614438965.7139916,-225001768.13665348,276079556.4825139,0
2630,3a87a256c68cc3eccffe51157ce1d643e9e09f7caa2523c0c3eb11b7dc8433bd,1734416588.4010713,280782136.67644316,669333765.8645722,2
4326,3e2e874120d4505a5294e1a1a437925b91d7f779926e494c7027771735fb589b,157481754.9905828,257515580.62563774,-160252497.5763844,1
447,1922851b8518548888a541c474e6b1ecb6e78d896c2fdf42e18b2b89e76f9276,43539184.35242225,63704232.389704,-106575636.23424254,0
5644,a85c1025473936c3ef8395ebb8895f8aa7aadb7324fe31a9e1c2a0f619582289,1359613041.9366431,211795177.53904706,663388512.1607218,1
3979,0f5c7a617b0d8cdeade74e07cc867150f0cd508060799b6659a2a80a48c2a9f3,-117617643.07414049,88800395.26050803,1287683793.9839423,2
2308,1cb50b80e461ba3b43b9fa10eb422d0f15c29311cf58e6d4ff293d447e02224b,1158387606.3344312,785955587.2690136,998856391.6456033,4
2715,bbaa8b94cd8d249dc0797839623efcdd88ae005030f26d419c417d62987e0a1f,839082194.4881803,-302920092.11551076,-161397727.8775483,6
3340,32ecf672d128da497d3b4a1ed340ece66f7042f416d6b7001c3dd3226307e505,-228242019.15208015,293021590.2903998,200332978.68082508,2
3538,5b302350c4aeb4f92b71de80c18ec3452cbe22438d2785b41958befe54076ed1,275190763.8437525,-10030586.546640135,-503982171.8112657,0
2395,9787d2ea402203b94fc55dc052452113d44917150de59cb93ff14013ce0ac825,551600166.7489398,573602787.5287526,255303042.70925212,1
1306,3708dacea8c8da188858daddb5591e9a2f8832f7b09cf17c0ee1fb0c2f5f4e8e,432144190.37035614,919319330.5933263,855423739.3894055,1
1677,b45c79c49ce68bdce8b89c78e3c2aa05f83fa3240497e8bc8a76782576a20d3b,-202020401.01354352,139414345.228298,134208620.92154604,1
2654,1ac65987b647d32d3be19edf36d5bc203c7d465a2e2071497a78b5ef739d8b4c,894072954.6099448,-302687737.955368,-282268349.15496683,2
4852,f6638d728985cb045a7f19eff521a5fa5f85d09a07ce3ffc28756afa5ff58a5c,1057238121.6113166,-27884711.169911135,263318278.8959723,4
83,2615fd64213bc2d5be7c3ab36b0582d62c8ce55e57e6b0cb734f586178c0d558,201783119.84086877,257617718.37455302,-165178382.10357082,2
1176,03269fe7495d5c5334e024e306b5a6c8efd4589f53ec23c23eed8ff03ffc5270,2324818448.919001,-149740836.7943836,35846291.51962234,0
1713,c81171cf2c59d43380dfd5abf13446c3f2a55544d20745fa9bdcf7fa19cf5d7c,471853929.6555013,28817166.159962893,-187133193.63821694,2
1233,f862d8aa1cbfb26e759d70c1961b1955765a9eff792002ecc8b8ba152615910e,491046295.7537031,165664684.73289472,477651577.13874286,2
4358,2cda3636bdf5710f64a468c8857cc2ce088ac51dd7fd86799dffd39073012e24,195774489.5229232,373484331.23505247,-356600886.34185076,3
3786,4b8575a179a5a6bc0d4920e83dd08049e97a1aa834c9120fd2c718a18a690a0a,215373821.25872612,5769605.456671553,-109641330.12706377,4
2006,07ab90cc93029c0b4e129bfb26f73d46665a3623937a8612c9e6bb32338c57c3,465905028.64638096,211843062.44236636,-243977962.68586087,5
1991,e29c1ea9cebff1c2d6ec9393b1cf6501280a63336667150cb14e493fc24d5b6c,823292646.9990152,-465234376.58090335,-23439733.630119387,2
5720,8836046049912ed7df197842bc7a7216239c7ba24ddca412b2627fe79e71de0d,967477782.7543218,441550527.7708749,99564813.24903426,1
1203,a6eff343f5cc01f05485db86fa1085527d3921ec32a9a320205d8e1b94832881,107893018.03449813,157887186.45692796,-204651474.16323748,2
1102,057f3a734595726bb10d864fd180f53763aa42afa6fb69c5b325da24e0b92cf6,291508902.3998661,-180586853.57822555,-57802077.566849776,1
4467,581de235cd63508698bf19c0f0613523435f1e0ebad7e1daa5203cd655632a81,-364670735.75692105,-329143024.0211326,-98807237.46649672,0
92,a5b3f11fd43adcdc2159deaf23330dfc0d44d22b0762cd419df48e536959c6c5,-489308693.6213981,148712147.7001962,2722670806.7321696,4
329,5c641149e8512d6415e47925b6690309637d5b2fcb6cbcecf77f0c49c18ef5f4,-408420076.5489995,1044570206.1249013,-9496447.786023425,4
1643,8eb1552063ca13985c640f3eec37b0dec3c9147b9c445b15203e695955cb1db0,-671516569.8734776,149247773.63874707,918875637.1643842,3
80,9dc7020f8512b9076df632532091fd7a45245d7f3b3929f03bd2c202f45d10ac,823534232.7672288,40098526.02021648,203361636.5455227,0
4310,d4ea848b00187d3786b7d4009b288d63a47ff6ad13e130b96f4307ef89b7a237,-143306607.98583582,-88319129.58331361,-283355777.041711,1
1428,e1b9d2de5c41ea6e30a7e9f65e13bc6df1e6f0116add67963805812e08d1121c,92150264.66391869,632964037.9650898,-194185677.31234264,3
4739,b9b852e882482f818a8623b21f00a383055c9c07a807e8157a0a972b21716dd3,72972330.2066924,4162138.7003115998,-136176631.7123208,2
5424,3386b9c539c84cd3dec908be8e6b3a83916d4464d812956440f27733b82665f5,273782079.9298622,169577406.1644229,57168862.94906497,3
4469,4439d6adaa051ff505ecbc655cf72b1298fc56df0c6ccd85f8573e62dee4cd25,75729579.84040117,-230153763.32540265,-437669282.19891363,1
1412,0b61cb8bae8545152553c5e5d52c3cea9ea52c1163532f0488782fc19a36c311,1471306654.75663,976484929.1514963,476711897.87189287,2
4029,8aa7a01e5d352405f9c95fb41e60f6730d5b8276c798f020e0bb786cfee32c47,2835587352.2330017,-474359084.82553196,50053561.658742696,2
2,69fd6ee7deaccd775bb2779306a34ea3f18eb8c31307ebd248ac6837f78884e0,255047223.64340976,-159959986.8403629,988972255.7102138,2
3067,3094006974b8c6e4e0560bf9b6d98d1bb87ae64ce40d771cce3845d371003c09,-246567658.31413034,48689841.720240705,307203530.98784673,4
2073,da47e521a91132e99e2d54a6cfd1bf5524dfc99e34274020854f8462d9933e82,-520892203.3450167,266803368.96839172,211400831.50061277,4
3437,4e00b63bd3e340e8ff97591166b9aaad555f4752f74f0ed6d29d5783008f3d20,-133753136.04377687,785714761.4566445,-599875364.5184458,2
3252,abb21df45ee7b0a0fb64937799101490aebd42415b3d4cd066841b55b6dea098,1110551729.5778592,-308488218.6808525,-301232306.56410027,2
1644,c8faad0c90f31c0ea20a182399d661e0641250b9131495bdb3c5da9946bd4a19,-131968962.23478186,802661994.409473,779450821.1196134,0
4033,add6c9290070cdf42c26191cc2c081b1da37906a5cc9f84e82191e445cba3cfd,25272243.983300008,-114724457.38405085,244582116.57714462,2
3945,1a8e38471c0087b786fb4904bd25add9acfaec7b10cdbd7608cacd02c0600dd4,396389179.4692403,-365284092.0542626,1582292419.715449,3
2251,940f22223bced2026db2f5409d67210c1ceb1b4f1d9da45651eaf8842a472ca6,-238130502.32132563,-142744366.0643706,237165385.72109443,1
5551,77b0cdc83479cc3ef2aec3e1f477c7e18ddc6cdb15560a687e1c62403da87a59,1238334039.2606921,86663161.12743415,40274653.46221584,2
3995,8beb7a8ea7a6f0b9cd5457f5c5014c5cb07dd549658caf45a800dd85b4baee76,366841601.88967097,-312018457.3256274,466942091.03586924,6
1088,a119d2ae77cef9f758f45214b5483d0b65bdcc184f1430569a55d7c589a561aa,-168498965.83042908,655797395.6729187,901765137.2744188,1
1841,9771b77076a12671818c45f72d623e18b7ca5d68f8c74370df55659e20fdff8b,2425780205.3290024,-491255232.36213434,-156373574.89938092,4
3654,138e0aa4d8703f34932c76e02a28413bd1d05d091682190da5f70697f4ec856c,-535880820.39074934,-5879070.183259381,459939437.2962807,2
1674,1542a1c1e75b3a1a5cf64de336e02b921a722d073a52e465ff378467b841376b,267945530.6525544,195444322.31704715,590276040.3694242,4
2785,4434b5ef7c06535d98f43da0bd43f87823f35e61bb371aa466bb4eeb1d2bbaac,1455627360.847193,-108286958.30823207,327509493.9269848,0
2739,241c369cc38d908f44f5a3c1a77040dc806d10b10c9da4deba077e357f3a6867,-486104350.2270708,320099414.1522184,1492241732.428543,2
5679,073c2a91ae31834df179525c9c118d3238924e2dbeca104efecf7f9f7eece428,1123033207.2842736,690133075.8308405,55742086.31972599,3
1424,30461ba754e52f2561b7d2dc3f6ec9f8494a9fd98547bc9579b9ed8cb1ea67cc,-449142512.8352406,-200814626.40710512,892259214.9982507,2
5565,5467786401c948662477a79177d543b694bb324b28b3a719283b13a288f89705,815143541.5781908,-239811265.19148573,456136230.6786291,2
3996,c990feeede2c2560f3824ca0a534c7327d197a3544696af6ec7210a301a214f8,-547211175.021551,132216519.48441583,138903208.0733904,0
1491,048afd50daafb3ebe1d02f59cf1d42e5988cbd404ffa0dd9a32df0f869ed71fe,206468988.33692944,61308466.6260402,10508238.822970772,1
1932,cad463e82ec127d7970d1397bb129a2dfc4f2aec721ec2372767f185fb4d50b8,446905838.69100523,-131265548.34395725,-449975034.9114695,2
5749,ea9fcb499e8562b51cba8612ea3feaef3b3d76aca56897c71c95e1d001df4128,963981242.4032618,229766132.34556907,90035948.67710075,2
857,ed59272442a9db12afc1513848ede351a929fc3f7e3fb009ca17eabb29312b7a,-143306783.17948622,205628186.22006616,94701656.02487957,0
2692,4ab1c63c7987bd441a067831ed1b2f3fdd1fb92b5752918613cc25fcaacad9e1,-326247564.262368,687155864.9176933,81409818.58726549,6
2860,a8454d088565f14946c884671d286a95f4459b0dabb4060ce3d7b08fa516c344,530114743.6683919,542868670.5850034,477739329.70029444,2
3080,2ac50ccefe77d76ee818f2e44c44e48d2ba293f0272e830bafb0098d188eef0e,-741726885.9432999,670786453.5122457,-127318609.90417808,3
5051,15b40ee4f8fd903e75cb54765fb1126a9bca4b1b40cc518867606ab72b5b0fd0,247317948.8633121,722946988.3841307,702010653.1273355,2
4721,2a4dc1251071787d08d420c08c3b5d5de9ef7a6c442c4712413880481f344283,100047367.55988446,426430132.6913901,922690023.1792992,2
4451,a9dff85d56d9efda24953f76b6375541a3f9137ab645b910389d2fa345fbe7b1,1019605299.0552386,241443987.23419854,-323794066.24074286,1
4649,57e0f4e0c41fbe0687bbfe4722dca229db5b6a887ba2c5cd7877819871af0b5c,1247626141.1014032,30787834.71723188,127531648.16196041,2
5126,c5b48711a079b0c2fdbaf732ab9789007039cd976117c5631ea5099247304706,1330363445.0209801,-379733437.9885514,58786922.52003609,1
1989,806432e8401e3788117ac68d5318c870ad8daf92ce2a602dd8249e825fa151e7,-185417805.68671536,-141014785.96742165,1265517055.8874915,4
2111,1d2ed415f791cf26bdaed814647f4f2d88c044c938e8e46678a475b702ca3984,-168328830.5112229,339023350.64934814,1694302571.3838105,0
5185,40b4cec7973768d146d6782486b1cce89f021a65aebd1c18753a443990e79194,537281875.0791969,536989067.4082346,-441464648.33975124,0
